Date,Year,Month,Hour Ending,Electricity Price
2015-01-07 00:00:00,2015,1,11,20.26
2015-01-07 00:00:00,2015,1,12,16.64
2015-01-07 00:00:00,2015,1,13,15.39
2015-01-07 00:00:00,2015,1,14,38.49
2015-01-07 00:00:00,2015,1,15,29.61
2015-01-07 00:00:00,2015,1,16,34.47
2015-01-07 00:00:00,2015,1,17,32.01
2015-01-07 00:00:00,2015,1,18,40.94
2015-01-07 00:00:00,2015,1,19,30.71
2015-01-07 00:00:00,2015,1,20,33.02
2015-01-07 00:00:00,2015,1,21,31.07
2015-01-07 00:00:00,2015,1,22,29.46
2015-01-07 00:00:00,2015,1,23,28.63
2015-01-07 00:00:00,2015,1,24,26.77
2015-01-08 00:00:00,2015,1,1,27.65
2015-01-08 00:00:00,2015,1,2,27.42
2015-01-08 00:00:00,2015,1,3,28.04
2015-01-08 00:00:00,2015,1,4,28.8
2015-01-08 00:00:00,2015,1,5,27.54
2015-01-08 00:00:00,2015,1,6,26.56
2015-01-08 00:00:00,2015,1,7,37.08
2015-01-08 00:00:00,2015,1,8,86.43
2015-01-08 00:00:00,2015,1,9,37.78
2015-01-08 00:00:00,2015,1,10,35.53
2015-01-08 00:00:00,2015,1,11,39.01
2015-01-08 00:00:00,2015,1,12,31.57
2015-01-08 00:00:00,2015,1,13,33.63
2015-01-08 00:00:00,2015,1,14,32.12
2015-01-08 00:00:00,2015,1,15,35.12
2015-01-08 00:00:00,2015,1,16,39.34
2015-01-08 00:00:00,2015,1,17,32.51
2015-01-08 00:00:00,2015,1,18,35.13
2015-01-08 00:00:00,2015,1,19,35.6
2015-01-08 00:00:00,2015,1,20,33.19
2015-01-08 00:00:00,2015,1,21,33.71
2015-01-08 00:00:00,2015,1,22,35.65
2015-01-08 00:00:00,2015,1,23,31.76
2015-01-08 00:00:00,2015,1,24,28.13
2015-01-09 00:00:00,2015,1,1,28.59
2015-01-09 00:00:00,2015,1,2,28.58
2015-01-09 00:00:00,2015,1,3,27.62
2015-01-09 00:00:00,2015,1,4,28.47
2015-01-09 00:00:00,2015,1,5,25.46
2015-01-09 00:00:00,2015,1,6,30.11
2015-01-09 00:00:00,2015,1,7,30.22
2015-01-09 00:00:00,2015,1,8,84.9
2015-01-09 00:00:00,2015,1,9,51.45
2015-01-09 00:00:00,2015,1,10,28.85
2015-01-09 00:00:00,2015,1,11,41.24
2015-01-09 00:00:00,2015,1,12,29.35
2015-01-09 00:00:00,2015,1,13,18.85
2015-01-09 00:00:00,2015,1,14,47.83
2015-01-09 00:00:00,2015,1,15,41.47
2015-01-09 00:00:00,2015,1,16,28.64
2015-01-09 00:00:00,2015,1,17,269.57
2015-01-09 00:00:00,2015,1,18,42.79
2015-01-09 00:00:00,2015,1,19,31.12
2015-01-09 00:00:00,2015,1,20,32.49
2015-01-09 00:00:00,2015,1,21,27.91
2015-01-09 00:00:00,2015,1,22,28.23
2015-01-09 00:00:00,2015,1,23,28.68
2015-01-09 00:00:00,2015,1,24,30.84
2015-01-10 00:00:00,2015,1,1,28.77
2015-01-10 00:00:00,2015,1,2,26.81
2015-01-10 00:00:00,2015,1,3,27.09
2015-01-10 00:00:00,2015,1,4,25.41
2015-01-10 00:00:00,2015,1,5,28.59
2015-01-10 00:00:00,2015,1,6,30.71
2015-01-10 00:00:00,2015,1,7,31.86
2015-01-10 00:00:00,2015,1,8,34.94
2015-01-10 00:00:00,2015,1,9,28.76
2015-01-10 00:00:00,2015,1,10,26.3
2015-01-10 00:00:00,2015,1,11,37.46
2015-01-10 00:00:00,2015,1,12,40.45
2015-01-10 00:00:00,2015,1,13,32.89
2015-01-10 00:00:00,2015,1,14,28.11
2015-01-10 00:00:00,2015,1,15,33.36
2015-01-10 00:00:00,2015,1,16,28.56
2015-01-10 00:00:00,2015,1,17,28.52
2015-01-10 00:00:00,2015,1,18,33.43
2015-01-10 00:00:00,2015,1,19,32.51
2015-01-10 00:00:00,2015,1,20,33.83
2015-01-10 00:00:00,2015,1,21,64.28
2015-01-10 00:00:00,2015,1,22,32.57
2015-01-10 00:00:00,2015,1,23,31.74
2015-01-10 00:00:00,2015,1,24,27.69
2015-01-11 00:00:00,2015,1,1,29.71
2015-01-11 00:00:00,2015,1,2,29.21
2015-01-11 00:00:00,2015,1,3,29.94
2015-01-11 00:00:00,2015,1,4,27.86
2015-01-11 00:00:00,2015,1,5,27.82
2015-01-11 00:00:00,2015,1,6,28.25
2015-01-11 00:00:00,2015,1,7,28.37
2015-01-11 00:00:00,2015,1,8,30.63
2015-01-11 00:00:00,2015,1,9,38.24
2015-01-11 00:00:00,2015,1,10,43.3
2015-01-11 00:00:00,2015,1,11,37.21
2015-01-11 00:00:00,2015,1,12,32.16
2015-01-11 00:00:00,2015,1,13,29.3
2015-01-11 00:00:00,2015,1,14,33.66
2015-01-11 00:00:00,2015,1,15,31.7
2015-01-11 00:00:00,2015,1,16,33.64
2015-01-11 00:00:00,2015,1,17,28.62
2015-01-11 00:00:00,2015,1,18,36.99
2015-01-11 00:00:00,2015,1,19,32.36
2015-01-11 00:00:00,2015,1,20,46.46
2015-01-11 00:00:00,2015,1,21,33.22
2015-01-11 00:00:00,2015,1,22,35.04
2015-01-11 00:00:00,2015,1,23,30.59
2015-01-11 00:00:00,2015,1,24,25.96
2015-01-12 00:00:00,2015,1,1,32.23
2015-01-12 00:00:00,2015,1,2,29.17
2015-01-12 00:00:00,2015,1,3,28.62
2015-01-12 00:00:00,2015,1,4,29.62
2015-01-12 00:00:00,2015,1,5,30.06
2015-01-12 00:00:00,2015,1,6,27.78
2015-01-12 00:00:00,2015,1,7,33.15
2015-01-12 00:00:00,2015,1,8,31.58
2015-01-12 00:00:00,2015,1,9,30.96
2015-01-12 00:00:00,2015,1,10,35.17
2015-01-12 00:00:00,2015,1,11,33.64
2015-01-12 00:00:00,2015,1,12,23.88
2015-01-12 00:00:00,2015,1,13,21.27
2015-01-12 00:00:00,2015,1,14,24.69
2015-01-12 00:00:00,2015,1,15,23.49
2015-01-12 00:00:00,2015,1,16,23.76
2015-01-12 00:00:00,2015,1,17,27.57
2015-01-12 00:00:00,2015,1,18,32.85
2015-01-12 00:00:00,2015,1,19,42.05
2015-01-12 00:00:00,2015,1,20,45.7
2015-01-12 00:00:00,2015,1,21,129.8
2015-01-12 00:00:00,2015,1,22,35.71
2015-01-12 00:00:00,2015,1,23,31.87
2015-01-12 00:00:00,2015,1,24,27.96
2015-01-13 00:00:00,2015,1,1,35.21
2015-01-13 00:00:00,2015,1,2,35.17
2015-01-13 00:00:00,2015,1,3,31.71
2015-01-13 00:00:00,2015,1,4,30.79
2015-01-13 00:00:00,2015,1,5,30.94
2015-01-13 00:00:00,2015,1,6,24.55
2015-01-13 00:00:00,2015,1,7,27.71
2015-01-13 00:00:00,2015,1,8,33.48
2015-01-13 00:00:00,2015,1,9,30.43
2015-01-13 00:00:00,2015,1,10,25.5
2015-01-13 00:00:00,2015,1,11,29.59
2015-01-13 00:00:00,2015,1,12,30.11
2015-01-13 00:00:00,2015,1,13,24.52
2015-01-13 00:00:00,2015,1,14,27.46
2015-01-13 00:00:00,2015,1,15,26.51
2015-01-13 00:00:00,2015,1,16,25.62
2015-01-13 00:00:00,2015,1,17,28.52
2015-01-13 00:00:00,2015,1,18,61.87
2015-01-13 00:00:00,2015,1,19,73.06
2015-01-13 00:00:00,2015,1,20,79.38
2015-01-13 00:00:00,2015,1,21,75.91
2015-01-13 00:00:00,2015,1,22,34.35
2015-01-13 00:00:00,2015,1,23,34.53
2015-01-13 00:00:00,2015,1,24,26.87
2015-01-14 00:00:00,2015,1,1,25.21
2015-01-14 00:00:00,2015,1,2,30.51
2015-01-14 00:00:00,2015,1,3,27.9
2015-01-14 00:00:00,2015,1,4,29.21
2015-01-14 00:00:00,2015,1,5,32.17
2015-01-14 00:00:00,2015,1,6,28.8
2015-01-14 00:00:00,2015,1,7,31.87
2015-01-14 00:00:00,2015,1,8,86.22
2015-01-14 00:00:00,2015,1,9,23
2015-01-14 00:00:00,2015,1,10,19.55
2015-01-14 00:00:00,2015,1,11,20
2015-01-14 00:00:00,2015,1,12,23.8
2015-01-14 00:00:00,2015,1,13,18.96
2015-01-14 00:00:00,2015,1,14,10.11
2015-01-14 00:00:00,2015,1,15,16.09
2015-01-14 00:00:00,2015,1,16,20.63
2015-01-14 00:00:00,2015,1,17,29.45
2015-01-14 00:00:00,2015,1,18,34.86
2015-01-14 00:00:00,2015,1,19,39.74
2015-01-14 00:00:00,2015,1,20,47.88
2015-01-14 00:00:00,2015,1,21,44.6
2015-01-14 00:00:00,2015,1,22,39.57
2015-01-14 00:00:00,2015,1,23,28.62
2015-01-14 00:00:00,2015,1,24,25.07
2015-01-15 00:00:00,2015,1,1,30.59
2015-01-15 00:00:00,2015,1,2,26.21
2015-01-15 00:00:00,2015,1,3,26.76
2015-01-15 00:00:00,2015,1,4,27.49
2015-01-15 00:00:00,2015,1,5,28.07
2015-01-15 00:00:00,2015,1,6,26.66
2015-01-15 00:00:00,2015,1,7,32.99
2015-01-15 00:00:00,2015,1,8,40.75
2015-01-15 00:00:00,2015,1,9,29.14
2015-01-15 00:00:00,2015,1,10,24.13
2015-01-15 00:00:00,2015,1,11,24.08
2015-01-15 00:00:00,2015,1,12,18.53
2015-01-15 00:00:00,2015,1,13,20.78
2015-01-15 00:00:00,2015,1,14,16.72
2015-01-15 00:00:00,2015,1,15,16.29
2015-01-15 00:00:00,2015,1,16,24.31
2015-01-15 00:00:00,2015,1,17,33.97
2015-01-15 00:00:00,2015,1,18,54.26
2015-01-15 00:00:00,2015,1,19,42.87
2015-01-15 00:00:00,2015,1,20,48.65
2015-01-15 00:00:00,2015,1,21,34.83
2015-01-15 00:00:00,2015,1,22,36.49
2015-01-15 00:00:00,2015,1,23,60.19
2015-01-15 00:00:00,2015,1,24,26.52
2015-01-16 00:00:00,2015,1,1,28.38
2015-01-16 00:00:00,2015,1,2,26.79
2015-01-16 00:00:00,2015,1,3,26.26
2015-01-16 00:00:00,2015,1,4,26.37
2015-01-16 00:00:00,2015,1,5,21.52
2015-01-16 00:00:00,2015,1,6,26.89
2015-01-16 00:00:00,2015,1,7,35.45
2015-01-16 00:00:00,2015,1,8,84.84
2015-01-16 00:00:00,2015,1,9,27
2015-01-16 00:00:00,2015,1,10,-0.99
2015-01-16 00:00:00,2015,1,11,8.76
2015-01-16 00:00:00,2015,1,12,16.96
2015-01-16 00:00:00,2015,1,13,8.66
2015-01-16 00:00:00,2015,1,14,-1.82
2015-01-16 00:00:00,2015,1,15,-11.23
2015-01-16 00:00:00,2015,1,16,-165.54
2015-01-16 00:00:00,2015,1,17,33.04
2015-01-16 00:00:00,2015,1,18,30.39
2015-01-16 00:00:00,2015,1,19,30.27
2015-01-16 00:00:00,2015,1,20,30.38
2015-01-16 00:00:00,2015,1,21,28.17
2015-01-16 00:00:00,2015,1,22,27.05
2015-01-16 00:00:00,2015,1,23,29.22
2015-01-16 00:00:00,2015,1,24,25.81
2015-01-17 00:00:00,2015,1,1,23.91
2015-01-17 00:00:00,2015,1,2,29.97
2015-01-17 00:00:00,2015,1,3,27.97
2015-01-17 00:00:00,2015,1,4,28.78
2015-01-17 00:00:00,2015,1,5,26.79
2015-01-17 00:00:00,2015,1,6,25.31
2015-01-17 00:00:00,2015,1,7,30.87
2015-01-17 00:00:00,2015,1,8,30.99
2015-01-17 00:00:00,2015,1,9,25.67
2015-01-17 00:00:00,2015,1,10,15.76
2015-01-17 00:00:00,2015,1,11,20.48
2015-01-17 00:00:00,2015,1,12,15.63
2015-01-17 00:00:00,2015,1,13,24.24
2015-01-17 00:00:00,2015,1,14,14.6
2015-01-17 00:00:00,2015,1,15,17.2
2015-01-17 00:00:00,2015,1,16,14.48
2015-01-17 00:00:00,2015,1,17,24.71
2015-01-17 00:00:00,2015,1,18,36.19
2015-01-17 00:00:00,2015,1,19,41.17
2015-01-17 00:00:00,2015,1,20,36.02
2015-01-17 00:00:00,2015,1,21,32.05
2015-01-17 00:00:00,2015,1,22,32.54
2015-01-17 00:00:00,2015,1,23,26.95
2015-01-17 00:00:00,2015,1,24,37.15
2015-01-18 00:00:00,2015,1,1,73.72
2015-01-18 00:00:00,2015,1,2,25.51
2015-01-18 00:00:00,2015,1,3,27.92
2015-01-18 00:00:00,2015,1,4,25.81
2015-01-18 00:00:00,2015,1,5,22.91
2015-01-18 00:00:00,2015,1,6,22.02
2015-01-18 00:00:00,2015,1,7,32.79
2015-01-18 00:00:00,2015,1,8,38.98
2015-01-18 00:00:00,2015,1,9,26.09
2015-01-18 00:00:00,2015,1,10,24.44
2015-01-18 00:00:00,2015,1,11,20.36
2015-01-18 00:00:00,2015,1,12,15.76
2015-01-18 00:00:00,2015,1,13,22.01
2015-01-18 00:00:00,2015,1,14,-6.02
2015-01-18 00:00:00,2015,1,15,5.49
2015-01-18 00:00:00,2015,1,16,26.47
2015-01-18 00:00:00,2015,1,17,17.68
2015-01-18 00:00:00,2015,1,18,30.07
2015-01-18 00:00:00,2015,1,19,33.14
2015-01-18 00:00:00,2015,1,20,31.69
2015-01-18 00:00:00,2015,1,21,29.35
2015-01-18 00:00:00,2015,1,22,22.43
2015-01-18 00:00:00,2015,1,23,25.81
2015-01-18 00:00:00,2015,1,24,24.22
2015-01-19 00:00:00,2015,1,1,27.71
2015-01-19 00:00:00,2015,1,2,26.61
2015-01-19 00:00:00,2015,1,3,25.54
2015-01-19 00:00:00,2015,1,4,26.54
2015-01-19 00:00:00,2015,1,5,29.01
2015-01-19 00:00:00,2015,1,6,31.84
2015-01-19 00:00:00,2015,1,7,29.09
2015-01-19 00:00:00,2015,1,8,372.34
2015-01-19 00:00:00,2015,1,9,24.29
2015-01-19 00:00:00,2015,1,10,26.15
2015-01-19 00:00:00,2015,1,11,53.21
2015-01-19 00:00:00,2015,1,12,28.36
2015-01-19 00:00:00,2015,1,13,28.13
2015-01-19 00:00:00,2015,1,14,23.5
2015-01-19 00:00:00,2015,1,15,22.82
2015-01-19 00:00:00,2015,1,16,26.45
2015-01-19 00:00:00,2015,1,17,30.71
2015-01-19 00:00:00,2015,1,18,32.95
2015-01-19 00:00:00,2015,1,19,36.13
2015-01-19 00:00:00,2015,1,20,38.66
2015-01-19 00:00:00,2015,1,21,37.23
2015-01-19 00:00:00,2015,1,22,35.42
2015-01-19 00:00:00,2015,1,23,27.71
2015-01-19 00:00:00,2015,1,24,26.01
2015-01-20 00:00:00,2015,1,1,32.11
2015-01-20 00:00:00,2015,1,2,27.92
2015-01-20 00:00:00,2015,1,3,26.83
2015-01-20 00:00:00,2015,1,4,26.98
2015-01-20 00:00:00,2015,1,5,28.04
2015-01-20 00:00:00,2015,1,6,25.86
2015-01-20 00:00:00,2015,1,7,44.49
2015-01-20 00:00:00,2015,1,8,56.44
2015-01-20 00:00:00,2015,1,9,103.62
2015-01-20 00:00:00,2015,1,10,39.21
2015-01-20 00:00:00,2015,1,11,35.99
2015-01-20 00:00:00,2015,1,12,141.13
2015-01-20 00:00:00,2015,1,13,127.07
2015-01-20 00:00:00,2015,1,14,126.9
2015-01-20 00:00:00,2015,1,15,36
2015-01-20 00:00:00,2015,1,16,41.14
2015-01-20 00:00:00,2015,1,17,28.05
2015-01-20 00:00:00,2015,1,18,30.74
2015-01-20 00:00:00,2015,1,19,40.06
2015-01-20 00:00:00,2015,1,20,75.3
2015-01-20 00:00:00,2015,1,21,47.41
2015-01-20 00:00:00,2015,1,22,37.71
2015-01-20 00:00:00,2015,1,23,32.59
2015-01-20 00:00:00,2015,1,24,25.84
2015-01-21 00:00:00,2015,1,1,27.69
2015-01-21 00:00:00,2015,1,2,26.69
2015-01-21 00:00:00,2015,1,3,26.71
2015-01-21 00:00:00,2015,1,4,26.21
2015-01-21 00:00:00,2015,1,5,26.57
2015-01-21 00:00:00,2015,1,6,22.16
2015-01-21 00:00:00,2015,1,7,29.21
2015-01-21 00:00:00,2015,1,8,33.21
2015-01-21 00:00:00,2015,1,9,35.97
2015-01-21 00:00:00,2015,1,10,21
2015-01-21 00:00:00,2015,1,11,22.39
2015-01-21 00:00:00,2015,1,12,22.55
2015-01-21 00:00:00,2015,1,13,20.66
2015-01-21 00:00:00,2015,1,14,20.73
2015-01-21 00:00:00,2015,1,15,7.57
2015-01-21 00:00:00,2015,1,16,21.34
2015-01-21 00:00:00,2015,1,17,32.57
2015-01-21 00:00:00,2015,1,18,56.59
2015-01-21 00:00:00,2015,1,19,47.87
2015-01-21 00:00:00,2015,1,20,39.3
2015-01-21 00:00:00,2015,1,21,35.33
2015-01-21 00:00:00,2015,1,22,32.89
2015-01-21 00:00:00,2015,1,23,29.13
2015-01-21 00:00:00,2015,1,24,23.5
2015-01-22 00:00:00,2015,1,1,28.97
2015-01-22 00:00:00,2015,1,2,25.01
2015-01-22 00:00:00,2015,1,3,26.24
2015-01-22 00:00:00,2015,1,4,26.35
2015-01-22 00:00:00,2015,1,5,27.44
2015-01-22 00:00:00,2015,1,6,23.71
2015-01-22 00:00:00,2015,1,7,39.74
2015-01-22 00:00:00,2015,1,8,59.98
2015-01-22 00:00:00,2015,1,9,36.24
2015-01-22 00:00:00,2015,1,10,36.94
2015-01-22 00:00:00,2015,1,11,26.77
2015-01-22 00:00:00,2015,1,12,27.76
2015-01-22 00:00:00,2015,1,13,24.63
2015-01-22 00:00:00,2015,1,14,27.46
2015-01-22 00:00:00,2015,1,15,30.06
2015-01-22 00:00:00,2015,1,16,30.1
2015-01-22 00:00:00,2015,1,17,27.93
2015-01-22 00:00:00,2015,1,18,59.11
2015-01-22 00:00:00,2015,1,19,43.93
2015-01-22 00:00:00,2015,1,20,42.97
2015-01-22 00:00:00,2015,1,21,36.9
2015-01-22 00:00:00,2015,1,22,28.79
2015-01-22 00:00:00,2015,1,23,26.56
2015-01-22 00:00:00,2015,1,24,26.62
2015-01-23 00:00:00,2015,1,1,29.74
2015-01-23 00:00:00,2015,1,2,28.17
2015-01-23 00:00:00,2015,1,3,33.21
2015-01-23 00:00:00,2015,1,4,30.62
2015-01-23 00:00:00,2015,1,5,28.31
2015-01-23 00:00:00,2015,1,6,29.57
2015-01-23 00:00:00,2015,1,7,174.97
2015-01-23 00:00:00,2015,1,8,71.76
2015-01-23 00:00:00,2015,1,9,42.36
2015-01-23 00:00:00,2015,1,10,19.81
2015-01-23 00:00:00,2015,1,11,27.71
2015-01-23 00:00:00,2015,1,12,26.2
2015-01-23 00:00:00,2015,1,13,26.86
2015-01-23 00:00:00,2015,1,14,26.92
2015-01-23 00:00:00,2015,1,15,27.79
2015-01-23 00:00:00,2015,1,16,27.14
2015-01-23 00:00:00,2015,1,17,30.18
2015-01-23 00:00:00,2015,1,18,33.92
2015-01-23 00:00:00,2015,1,19,38.33
2015-01-23 00:00:00,2015,1,20,40.79
2015-01-23 00:00:00,2015,1,21,37.88
2015-01-23 00:00:00,2015,1,22,30.02
2015-01-23 00:00:00,2015,1,23,35.94
2015-01-23 00:00:00,2015,1,24,27.98
2015-01-24 00:00:00,2015,1,1,25.98
2015-01-24 00:00:00,2015,1,2,26.71
2015-01-24 00:00:00,2015,1,3,25.56
2015-01-24 00:00:00,2015,1,4,24.27
2015-01-24 00:00:00,2015,1,5,31.8
2015-01-24 00:00:00,2015,1,6,33.63
2015-01-24 00:00:00,2015,1,7,37.32
2015-01-24 00:00:00,2015,1,8,50.01
2015-01-24 00:00:00,2015,1,9,36.11
2015-01-24 00:00:00,2015,1,10,26.23
2015-01-24 00:00:00,2015,1,11,20.04
2015-01-24 00:00:00,2015,1,12,19.34
2015-01-24 00:00:00,2015,1,13,6.83
2015-01-24 00:00:00,2015,1,14,-1.3
2015-01-24 00:00:00,2015,1,15,-6.8
2015-01-24 00:00:00,2015,1,16,16.47
2015-01-24 00:00:00,2015,1,17,24.46
2015-01-24 00:00:00,2015,1,18,127.36
2015-01-24 00:00:00,2015,1,19,360.14
2015-01-24 00:00:00,2015,1,20,44.95
2015-01-24 00:00:00,2015,1,21,32.68
2015-01-24 00:00:00,2015,1,22,33.67
2015-01-24 00:00:00,2015,1,23,36.11
2015-01-24 00:00:00,2015,1,24,33.1
2015-01-25 00:00:00,2015,1,1,27.57
2015-01-25 00:00:00,2015,1,2,28.86
2015-01-25 00:00:00,2015,1,3,30.42
2015-01-25 00:00:00,2015,1,4,31.92
2015-01-25 00:00:00,2015,1,5,30.22
2015-01-25 00:00:00,2015,1,6,29.48
2015-01-25 00:00:00,2015,1,7,29.66
2015-01-25 00:00:00,2015,1,8,30.47
2015-01-25 00:00:00,2015,1,9,24.34
2015-01-25 00:00:00,2015,1,10,18.63
2015-01-25 00:00:00,2015,1,11,21.79
2015-01-25 00:00:00,2015,1,12,22.55
2015-01-25 00:00:00,2015,1,13,2.78
2015-01-25 00:00:00,2015,1,14,12.77
2015-01-25 00:00:00,2015,1,15,25.29
2015-01-25 00:00:00,2015,1,16,28.73
2015-01-25 00:00:00,2015,1,17,30.42
2015-01-25 00:00:00,2015,1,18,36.27
2015-01-25 00:00:00,2015,1,19,358.69
2015-01-25 00:00:00,2015,1,20,35.98
2015-01-25 00:00:00,2015,1,21,47.7
2015-01-25 00:00:00,2015,1,22,28.25
2015-01-25 00:00:00,2015,1,23,31.59
2015-01-25 00:00:00,2015,1,24,26.39
2015-01-26 00:00:00,2015,1,1,32.61
2015-01-26 00:00:00,2015,1,2,31.02
2015-01-26 00:00:00,2015,1,3,27.73
2015-01-26 00:00:00,2015,1,4,29.01
2015-01-26 00:00:00,2015,1,5,31.38
2015-01-26 00:00:00,2015,1,6,26.15
2015-01-26 00:00:00,2015,1,7,29.72
2015-01-26 00:00:00,2015,1,8,282.05
2015-01-26 00:00:00,2015,1,9,86.84
2015-01-26 00:00:00,2015,1,10,113.84
2015-01-26 00:00:00,2015,1,11,31.09
2015-01-26 00:00:00,2015,1,12,34.41
2015-01-26 00:00:00,2015,1,13,36.16
2015-01-26 00:00:00,2015,1,14,33.78
2015-01-26 00:00:00,2015,1,15,37.01
2015-01-26 00:00:00,2015,1,16,41.64
2015-01-26 00:00:00,2015,1,17,31.43
2015-01-26 00:00:00,2015,1,18,42.4
2015-01-26 00:00:00,2015,1,19,35.47
2015-01-26 00:00:00,2015,1,20,57.72
2015-01-26 00:00:00,2015,1,21,45.63
2015-01-26 00:00:00,2015,1,22,24.85
2015-01-26 00:00:00,2015,1,23,24.4
2015-01-26 00:00:00,2015,1,24,23.27
2015-01-27 00:00:00,2015,1,1,20.42
2015-01-27 00:00:00,2015,1,2,20.77
2015-01-27 00:00:00,2015,1,3,20.48
2015-01-27 00:00:00,2015,1,4,24.89
2015-01-27 00:00:00,2015,1,5,24.96
2015-01-27 00:00:00,2015,1,6,24.93
2015-01-27 00:00:00,2015,1,7,30.79
2015-01-27 00:00:00,2015,1,8,41.57
2015-01-27 00:00:00,2015,1,9,30.14
2015-01-27 00:00:00,2015,1,10,29.64
2015-01-27 00:00:00,2015,1,11,23.23
2015-01-27 00:00:00,2015,1,12,24.24
2015-01-27 00:00:00,2015,1,13,26.04
2015-01-27 00:00:00,2015,1,14,29.29
2015-01-27 00:00:00,2015,1,15,27.06
2015-01-27 00:00:00,2015,1,16,29.14
2015-01-27 00:00:00,2015,1,17,24.75
2015-01-27 00:00:00,2015,1,18,25.75
2015-01-27 00:00:00,2015,1,19,33.44
2015-01-27 00:00:00,2015,1,20,32.51
2015-01-27 00:00:00,2015,1,21,32.05
2015-01-27 00:00:00,2015,1,22,30.13
2015-01-27 00:00:00,2015,1,23,29.99
2015-01-27 00:00:00,2015,1,24,22.56
2015-01-28 00:00:00,2015,1,1,23.16
2015-01-28 00:00:00,2015,1,2,24.02
2015-01-28 00:00:00,2015,1,3,24.75
2015-01-28 00:00:00,2015,1,4,24.78
2015-01-28 00:00:00,2015,1,5,25.13
2015-01-28 00:00:00,2015,1,6,22.21
2015-01-28 00:00:00,2015,1,7,25.57
2015-01-28 00:00:00,2015,1,8,35.08
2015-01-28 00:00:00,2015,1,9,22.43
2015-01-28 00:00:00,2015,1,10,24.21
2015-01-28 00:00:00,2015,1,11,23.66
2015-01-28 00:00:00,2015,1,12,24.69
2015-01-28 00:00:00,2015,1,13,26.21
2015-01-28 00:00:00,2015,1,14,32.71
2015-01-28 00:00:00,2015,1,15,78.14
2015-01-28 00:00:00,2015,1,16,67.53
2015-01-28 00:00:00,2015,1,17,33.74
2015-01-28 00:00:00,2015,1,18,57.04
2015-01-28 00:00:00,2015,1,19,32.73
2015-01-28 00:00:00,2015,1,20,33.83
2015-01-28 00:00:00,2015,1,21,30.63
2015-01-28 00:00:00,2015,1,22,28.62
2015-01-28 00:00:00,2015,1,23,28.71
2015-01-28 00:00:00,2015,1,24,23.58
2015-01-29 00:00:00,2015,1,1,24.54
2015-01-29 00:00:00,2015,1,2,25.22
2015-01-29 00:00:00,2015,1,3,26.51
2015-01-29 00:00:00,2015,1,4,24.97
2015-01-29 00:00:00,2015,1,5,24.92
2015-01-29 00:00:00,2015,1,6,25.63
2015-01-29 00:00:00,2015,1,7,43.37
2015-01-29 00:00:00,2015,1,8,41.08
2015-01-29 00:00:00,2015,1,9,31.51
2015-01-29 00:00:00,2015,1,10,30.55
2015-01-29 00:00:00,2015,1,11,28.47
2015-01-29 00:00:00,2015,1,12,26.6
2015-01-29 00:00:00,2015,1,13,26.92
2015-01-29 00:00:00,2015,1,14,26.18
2015-01-29 00:00:00,2015,1,15,27.07
2015-01-29 00:00:00,2015,1,16,37.48
2015-01-29 00:00:00,2015,1,17,32.19
2015-01-29 00:00:00,2015,1,18,30.27
2015-01-29 00:00:00,2015,1,19,33.33
2015-01-29 00:00:00,2015,1,20,36.08
2015-01-29 00:00:00,2015,1,21,50.41
2015-01-29 00:00:00,2015,1,22,28.43
2015-01-29 00:00:00,2015,1,23,26.77
2015-01-29 00:00:00,2015,1,24,24.82
2015-01-30 00:00:00,2015,1,1,25.27
2015-01-30 00:00:00,2015,1,2,24.83
2015-01-30 00:00:00,2015,1,3,23.74
2015-01-30 00:00:00,2015,1,4,23.01
2015-01-30 00:00:00,2015,1,5,24.69
2015-01-30 00:00:00,2015,1,6,25.04
2015-01-30 00:00:00,2015,1,7,26.37
2015-01-30 00:00:00,2015,1,8,32.15
2015-01-30 00:00:00,2015,1,9,31.47
2015-01-30 00:00:00,2015,1,10,39.39
2015-01-30 00:00:00,2015,1,11,26.27
2015-01-30 00:00:00,2015,1,12,23.7
2015-01-30 00:00:00,2015,1,13,27.3
2015-01-30 00:00:00,2015,1,14,27.29
2015-01-30 00:00:00,2015,1,15,28.71
2015-01-30 00:00:00,2015,1,16,27.52
2015-01-30 00:00:00,2015,1,17,32.85
2015-01-30 00:00:00,2015,1,18,27.14
2015-01-30 00:00:00,2015,1,19,28.41
2015-01-30 00:00:00,2015,1,20,26.93
2015-01-30 00:00:00,2015,1,21,26.01
2015-01-30 00:00:00,2015,1,22,23.07
2015-01-30 00:00:00,2015,1,23,23.14
2015-01-30 00:00:00,2015,1,24,22.42
2015-01-31 00:00:00,2015,1,1,27.35
2015-01-31 00:00:00,2015,1,2,25.03
2015-01-31 00:00:00,2015,1,3,24.31
2015-01-31 00:00:00,2015,1,4,26.49
2015-01-31 00:00:00,2015,1,5,26.34
2015-01-31 00:00:00,2015,1,6,26.36
2015-01-31 00:00:00,2015,1,7,22.39
2015-01-31 00:00:00,2015,1,8,22.9
2015-01-31 00:00:00,2015,1,9,22.35
2015-01-31 00:00:00,2015,1,10,24.78
2015-01-31 00:00:00,2015,1,11,17.73
2015-01-31 00:00:00,2015,1,12,10.98
2015-01-31 00:00:00,2015,1,13,7.82
2015-01-31 00:00:00,2015,1,14,6.81
2015-01-31 00:00:00,2015,1,15,24.3
2015-01-31 00:00:00,2015,1,16,24.26
